"wdl_collection_date","short_station_wdl","wdl_sample_id","station_num_wdl","data_owner","data_status_wdl","long_station_wdl","description","lab_collection_date","station_lab","id_type"
2024-08-06,"RS @CCWD Fish Screen","NCRO0824B00097","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-08-07,"Rock Slough at Contra Costa Water District (B9522200)","blims_sample_i_ds"
2024-08-06,"Blank; Field","NCRO0824B00093","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-07,"Blank BET/BLP","blims_sample_i_ds"
2024-08-07,"OLD R BL HEAD","NCRO0824B00109","B9D74851200","6301","3500 - Public, Reviewed and Validated","Old River below Headwaters",NA,2024-08-08,"OLD R BL HEAD - Old River below Headwaters","blims_sample_i_ds"
2024-08-07,"OLD R BL HEAD","NCRO0824B00111","B9D74851200","6301","3500 - Public, Reviewed and Validated","Old River below Headwaters",NA,2024-08-08,"(None)-","blims_sample_i_ds"
2024-08-07,"OR Nr DOUGHTY CUT","NCRO0824B00112","B9D74871232","6301","3500 - Public, Reviewed and Validated","Old River near Doughty Cut - ORX",NA,2024-08-08,"OR Nr DOUGHTY CUT - Old River near Doughty Cut - ORX","blims_sample_i_ds"
2024-08-07,"GLC-East","NCRO0824B00110","B9D74921261","6301","3500 - Public, Reviewed and Validated","Grant Line Canal East",NA,2024-08-08,"GLC-EAST - Grant Line Canal East","blims_sample_i_ds"
2024-08-07,"Blank; Field","NCRO0824B00108","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-08-08,"Blank; Field -","blims_sample_i_ds"
2024-08-14,"OR up Mtn House Crk","NCRO0824B00121","B9537000","6301","3500 - Public, Reviewed and Validated","Old River Upstream of Mountain House Creek",NA,2024-08-15,"B9537000","blims_sample_i_ds"
2024-08-14,"OR@DMC-DS","NCRO0824B00120","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-08-15,"B9536500","blims_sample_i_ds"
2024-08-14,"OR@DMC-DS","NCRO0824B00119","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-08-15,"B9536500","blims_sample_i_ds"
2024-08-14,"Victoria Canal","NCRO0824B00122","B9D75231318","6301","3500 - Public, Reviewed and Validated","Victoria Canal near Byron",NA,2024-08-15,"B9D75231318","blims_sample_i_ds"
2024-08-14,"Blank; Field","NCRO0824B00118","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-15,"Blank","blims_sample_i_ds"
2024-08-21,"MR at Howard Rd.","NCRO0824B00135","B9D75261230","6301","3500 - Public, Reviewed and Validated","Middle River at Howard Road",NA,2024-08-22,"MR at Howard Rd. - B9D75261230","blims_sample_i_ds"
2024-08-21,"MR n. Tracy Rd.","NCRO0824B00137","B9D75291280","6301","3500 - Public, Reviewed and Validated","Middle River near Tracy Road",NA,2024-08-22,"MR n. Tracy Rd. - B9D75291280","blims_sample_i_ds"
2024-08-21,"Old River at TWA","NCRO0824B00138","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-08-22,"Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-08-21,"Old River at TWA","NCRO0824B00134","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-08-22,"Duplicate - Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-08-21,"MR@UNDINE","NCRO0824B00136","B9D75011230","6301","3500 - Public, Reviewed and Validated","Middle River at Undine Road",NA,2024-08-22,"MR@UNDINE - B9D75011230","blims_sample_i_ds"
2024-08-21,"Blank; Field","NCRO0824B00133","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-08-22,"Blank - NONE","blims_sample_i_ds"
2024-08-22,"WDC. n. Palm Tract","NC0824B00144","B9D75781357","6301","3000 - Public, Review Status Unknown","Werner Dredger Cut near Palm Tract","All Dissolved Bromide data collected on this run on 08/22/2024 does not meet duplicate validation standards.
RPD test failed at HCHM on 08/22/2024 for Dissolved Bromide sample NC0824B00141 (Parent: 0.132 mg/L, Dup: <0.1 mg/L, RPD: 27.6%)",2024-08-23,"WDC. n. Palm Tract - B9D75781357","blims_sample_i_ds"
2024-08-22,"RS @CCWD Fish Screen","NC0824B00142","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen","All Dissolved Bromide data collected on this run on 08/22/2024 does not meet duplicate validation standards.
RPD test failed at HCHM on 08/22/2024 for Dissolved Bromide sample NC0824B00141 (Parent: 0.132 mg/L, Dup: <0.1 mg/L, RPD: 27.6%)",2024-08-23,"RS @CCWD Fish Screen - B9522200","blims_sample_i_ds"
2024-08-22,"RS@DRB","NC0824B00143","B9D75861372","6301","3000 - Public, Review Status Unknown","Rock Slough at Delta Road Bridge","All Dissolved Bromide data collected on this run on 08/22/2024 does not meet duplicate validation standards.
RPD test failed at HCHM on 08/22/2024 for Dissolved Bromide sample NC0824B00141 (Parent: 0.132 mg/L, Dup: <0.1 mg/L, RPD: 27.6%)",2024-08-23,"RS@DRB - B9D75861372","blims_sample_i_ds"
2024-08-22,"HC@HollandMarina","NC0824B00140","B9D75841349","6301","3000 - Public, Review Status Unknown","Holland Cut at Holland Marina","All Dissolved Bromide data collected on this run on 08/22/2024 does not meet duplicate validation standards.
RPD test failed at HCHM on 08/22/2024 for Dissolved Bromide sample NC0824B00141 (Parent: 0.132 mg/L, Dup: <0.1 mg/L, RPD: 27.6%)",2024-08-23,"Dup-HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-08-22,"HC@HollandMarina","NC0824B00141","B9D75841349","6301","3000 - Public, Review Status Unknown","Holland Cut at Holland Marina","All Dissolved Bromide data collected on this run on 08/22/2024 does not meet duplicate validation standards.
RPD test failed at HCHM on 08/22/2024 for Dissolved Bromide sample NC0824B00141 (Parent: 0.132 mg/L, Dup: <0.1 mg/L, RPD: 27.6%)",2024-08-23,"HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-08-22,"Blank; Field","NC0824B00139","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-08-23,"Blank","blims_sample_i_ds"
2024-08-27,"Three Mile Slough","NC0824B00151","B9D80621412","6301","3000 - Public, Review Status Unknown","Three Mile Slough at San Joaquin River",NA,2024-08-28,"Three Mile Slough (B9D80621412)","blims_sample_i_ds"
2024-08-27,"Three Mile Slough","NC0824B00146","B9D80621412","6301","3000 - Public, Review Status Unknown","Three Mile Slough at San Joaquin River",NA,2024-08-28,"Three Mile Slough (B9D80621412) Duplicate","blims_sample_i_ds"
2024-08-27,"False R Nr Oakley","NC0824B00147","B9D80331400","6301","3000 - Public, Review Status Unknown","False River near Oakley",NA,2024-08-28,"False River N Oakley (B9D80331400)","blims_sample_i_ds"
2024-08-27,"Fisherman's Cut","NC0824B00148","B9D80411389","6301","3000 - Public, Review Status Unknown","Fisherman's Cut",NA,2024-08-28,"Fisherman's Cut (B9D80411389)","blims_sample_i_ds"
2024-08-27,"OR Nr Franks Tract","NC0824B00150","B9D80431347","6301","3000 - Public, Review Status Unknown","Old River near Frank's Tract",NA,2024-08-28,"OR N Franks Tract (B9D80431347)","blims_sample_i_ds"
2024-08-27,"MOK near HWY 12","NC0824B00149","B9204500","6301","3000 - Public, Review Status Unknown","Mokelumne River near Highway 12",NA,2024-08-28,"MOK near HWY 12 (B9204500)","blims_sample_i_ds"
2024-08-27,"Blank; Field","NC0824B00145","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-28,"Blank","blims_sample_i_ds"
2024-09-04,"RD 22 West","NC0924B00154","A0D84061387","6301","3500 - Public, Reviewed and Validated","Toe Drain at Rd. 22 West",NA,2024-09-25,"Rd. 22 West - A02170","blims_sample_i_ds"
2024-09-04,"OLD R BL HEAD","NC0924B00159","B9D74851200","6301","3000 - Public, Review Status Unknown","Old River below Headwaters","All Chlorophyll a data collected on this run on 09/04/2024 does not meet duplicate validation standards. RPD test failed at ORX for Duplicate Sample: NC0924B00160 (Parent: 8.43 ug/L, Dup: 5.59 ug/L, RPD: 40.5%)",2024-09-25,"OLD R BL HEAD - Old River below Headwaters","blims_sample_i_ds"
2024-09-04,"OR Nr DOUGHTY CUT","NC0924B00160","B9D74871232","6301","3000 - Public, Review Status Unknown","Old River near Doughty Cut - ORX","All Chlorophyll a data collected on this run on 09/04/2024 does not meet duplicate validation standards. RPD test failed at ORX for Duplicate Sample: NC0924B00160 (Parent: 8.43 ug/L, Dup: 5.59 ug/L, RPD: 40.5%)",2024-09-25,"(None)-","blims_sample_i_ds"
2024-09-04,"OR Nr DOUGHTY CUT","NC0924B00157","B9D74871232","6301","3000 - Public, Review Status Unknown","Old River near Doughty Cut - ORX","All Chlorophyll a data collected on this run on 09/04/2024 does not meet duplicate validation standards. RPD test failed at ORX for Duplicate Sample: NC0924B00160 (Parent: 8.43 ug/L, Dup: 5.59 ug/L, RPD: 40.5%)",2024-09-25,"OR Nr DOUGHTY CUT - Old River near Doughty Cut - ORX","blims_sample_i_ds"
2024-09-04,"Toe Drain YB LISBON","NC0924B00153","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-09-25,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-09-04,"Toe Drain YB LISBON","NC0924B00155","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-09-25,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-09-04,"Blank; Field","NC0924B00156","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field","All Chlorophyll a data collected on this run on 09/04/2024 does not meet duplicate validation standards. RPD test failed at ORX for Duplicate Sample: NC0924B00160 (Parent: 8.43 ug/L, Dup: 5.59 ug/L, RPD: 40.5%)",2024-09-25,"Blank; Field -","blims_sample_i_ds"
2024-09-04,"GLC-East","NC0924B00158","B9D74921261","6301","3000 - Public, Review Status Unknown","Grant Line Canal East","All Chlorophyll a data collected on this run on 09/04/2024 does not meet duplicate validation standards. RPD test failed at ORX for Duplicate Sample: NC0924B00160 (Parent: 8.43 ug/L, Dup: 5.59 ug/L, RPD: 40.5%)",2024-09-25,"GLC-EAST - Grant Line Canal East","blims_sample_i_ds"
2024-09-04,"Blank; Field","NC0924B00152","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-09-25,"Blank","blims_sample_i_ds"
2024-09-05,"Blank; Field","NC0924B00163","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-09-06,"Blank - Rock Slough at Contra Costa","blims_sample_i_ds"
2024-09-05,"RS @CCWD Fish Screen","NC0924B00166","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-09-06,"Rock Slough at Contra Costa Fish Screen (B9522200)","blims_sample_i_ds"
2024-09-05,"RS @CCWD Fish Screen","NC0924B00165","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-09-06,"Rock Slough at Contra Costa Fish Screen (B9522200) Duplicate","blims_sample_i_ds"
2024-09-05,"Bethel near Piper","NC0924B00161","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-09-06,"Bethel Island nr Piper Slough (B9D80251385)","blims_sample_i_ds"
2024-09-05,"Bethel near Piper","NC0924B00164","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-09-06,"Bethel Island nr Piper Slough (B9D80251385) Duplicate","blims_sample_i_ds"
2024-09-05,"Blind Point","NC0924B00167","B9D80201431","6301","3000 - Public, Review Status Unknown","San Joaquin River at Blind Point",NA,2024-09-06,"San Joaquin River nr Blind Point (B9D80201431)","blims_sample_i_ds"
2024-09-05,"Blank; Field","NC0924B00162","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-09-06,"Blank - Bethel nr Piper","blims_sample_i_ds"
2024-09-10,"TruckeeR@Bridge8","NC0924B00168","G7166310","6301","3000 - Public, Review Status Unknown","Truckee River @ Bridge 8/SquawCr",NA,2024-09-11,"TruckeeR@Bridge8","blims_sample_i_ds"
2024-09-10,"TruckeeR@Farad","NC0924B00171","G7119500","6301","3000 - Public, Review Status Unknown","Truckee River @ Farad",NA,2024-09-11,"Masaccio","blims_sample_i_ds"
2024-09-10,"Holland Cut Nr BI","NC0924B00188","B9D80101349","6301","3000 - Public, Review Status Unknown","Holland Cut near Bethel Island",NA,2024-09-11,"Holland Cut Nr BI (B9D80101349) Duplicate","blims_sample_i_ds"
2024-09-10,"Holland Cut Nr BI","NC0924B00189","B9D80101349","6301","3000 - Public, Review Status Unknown","Holland Cut near Bethel Island",NA,2024-09-11,"Holland Cut Nr BI (B9D80101349)","blims_sample_i_ds"
2024-09-10,"OR at Quimby Island","NC0924B00192","B9D80161339","6301","3000 - Public, Review Status Unknown","Old River at Quimby Island",NA,2024-09-11,"OR at Quimby Island (B9D80161339)","blims_sample_i_ds"
2024-09-10,"OBI @ USGS Pile","NC0924B00191","B9D75821343A","6301","3000 - Public, Review Status Unknown","Old River near Bacon Island @ USGS Pile",NA,2024-09-11,"OBI @ USGS Pile (B9D75821343A)","blims_sample_i_ds"
2024-09-10,"LITTLE TRUCKEE R AB","NC0924B00172","G7216000","6301","3000 - Public, Review Status Unknown","LITTLE TRUCKEE R AB BOCA RES",NA,2024-09-11,"TruckeeR@Farad","blims_sample_i_ds"
2024-09-10,"Truckee R. abv TTSA","NC0924B00170","G7151310","6301","3000 - Public, Review Status Unknown","Truckee River above Truckee-Tahoe Sanitation Agenc",NA,2024-09-11,"Truckee R. abv TTSA","blims_sample_i_ds"
2024-09-10,"Truckee R. abv TTSA","NC0924B00169","G7151310","6301","3000 - Public, Review Status Unknown","Truckee River above Truckee-Tahoe Sanitation Agenc",NA,2024-09-11,"LITTLE TRUCKEE R AB","blims_sample_i_ds"
2024-09-10,"Middle River Nr Holt","NC0924B00190","B9D80021306","6301","3000 - Public, Review Status Unknown","Middle River near Holt",NA,2024-09-11,"Middle River Nr Holt (B9D80021306)","blims_sample_i_ds"
2024-09-10,"Turner Cut","NC0924B00193","B9D75961273","6301","3000 - Public, Review Status Unknown","Turner Cut near Holt, CA",NA,2024-09-11,"Turner Cut (B9D75961273)","blims_sample_i_ds"
2024-09-10,"Blank; Field","NC0924B00187","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-09-11,"Blank","blims_sample_i_ds"
2024-09-11,"OR up Mtn House Crk","NC0924B00184","B9537000","6301","3500 - Public, Reviewed and Validated","Old River Upstream of Mountain House Creek",NA,2024-09-12,"B9537000","blims_sample_i_ds"
2024-09-11,"OR@DMC-DS","NC0924B00183","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-09-12,"B9536500","blims_sample_i_ds"
2024-09-11,"( None )","NC0924B00180","(NONE)","6301","3500 - Public, Reviewed and Validated","( None )",NA,2024-09-12,"B9D75231318","blims_sample_i_ds"
2024-09-11,"Victoria Canal","NC0924B00185","B9D75231318","6301","3500 - Public, Reviewed and Validated","Victoria Canal near Byron",NA,2024-09-12,"B9D75231318","blims_sample_i_ds"
2024-09-11,"WCI","NC0924B00186","B9D74991332","6301","3500 - Public, Reviewed and Validated","West Canal Above Clifton Court Intake",NA,2024-09-12,"B9533800","blims_sample_i_ds"
2024-09-11,"ORI","NC0924B00182","B9D74971332","6301","3500 - Public, Reviewed and Validated","Old River Below Clifton Court Intake",NA,2024-09-12,"B9534100","blims_sample_i_ds"
2024-09-11,"GLC n. OR","NC0924B00181","B9D72921327","6301","3500 - Public, Reviewed and Validated","Grant Line Canal near Old River",NA,2024-09-12,"B9D72921327","blims_sample_i_ds"
2024-09-11,"Blank; Field","NC0924B00179","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-09-12,"Blank","blims_sample_i_ds"
2024-09-19,"MR at Howard Rd.","NC0924B00175","B9D75261230","6301","3500 - Public, Reviewed and Validated","Middle River at Howard Road",NA,2024-09-20,"MR at Howard Rd. - B9D75261230","blims_sample_i_ds"
2024-09-19,"MR@UNDINE","NC0924B00176","B9D75011230","6301","3500 - Public, Reviewed and Validated","Middle River at Undine Road",NA,2024-09-20,"MR@UNDINE - B9D75011230","blims_sample_i_ds"
2024-09-19,"MR n. Tracy Rd.","NC0924B00177","B9D75291280","6301","3500 - Public, Reviewed and Validated","Middle River near Tracy Road",NA,2024-09-20,"MR n. Tracy Rd. - B9D75291280","blims_sample_i_ds"
2024-09-19,"Old River at TWA","NC0924B00178","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-09-20,"Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-09-19,"Old River at TWA","NC0924B00174","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-09-20,"Duplicate - Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-09-19,"Blank; Field","NC0924B00173","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-09-20,"Blank - NONE","blims_sample_i_ds"
2024-09-25,"WDC. n. Palm Tract","NC0924B00203","B9D75781357","6301","3500 - Public, Reviewed and Validated","Werner Dredger Cut near Palm Tract",NA,2024-09-26,"WDC. n. Palm Tract - B9D75781357","blims_sample_i_ds"
2024-09-25,"RS @CCWD Fish Screen","NC0924B00202","B9522200","6301","3500 - Public, Reviewed and Validated","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-09-26,"RS @CCWD Fish Screen - B9522200","blims_sample_i_ds"
2024-09-25,"RS @CCWD Fish Screen","NC0924B00200","B9522200","6301","3500 - Public, Reviewed and Validated","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-09-26,"Dup-RS @CCWD Fish Screen - B9522200","blims_sample_i_ds"
2024-09-25,"RS@DRB","NC0924B00204","B9D75861372","6301","3500 - Public, Reviewed and Validated","Rock Slough at Delta Road Bridge",NA,2024-09-26,"RS@DRB - B9D75861372","blims_sample_i_ds"
2024-09-25,"HC@HollandMarina","NC0924B00201","B9D75841349","6301","3500 - Public, Reviewed and Validated","Holland Cut at Holland Marina",NA,2024-09-26,"HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-09-25,"Blank; Field","NC0924B00199","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-09-26,"Blank","blims_sample_i_ds"
2024-10-08,"RD 22 West","NC1024B00213","A0D84061387","6301","3000 - Public, Review Status Unknown","Toe Drain at Rd. 22 West","All Chlorophyll a data collected on this run on 10/08/2024 does not meet duplicate validation standards. RPD test failed at LIS for Duplicate Sample: NC1024B00211 (Parent: 11 ug/L, Dup: 14.5 ug/L, RPD: 27.5%)",2024-10-09,"Rd. 22 West - A02170","blims_sample_i_ds"
2024-10-08,"Three Mile Slough","NC1024B00232","B9D80621412","6301","3000 - Public, Review Status Unknown","Three Mile Slough at San Joaquin River",NA,2024-10-09,"Three Mile Slough (B9D80621412)","blims_sample_i_ds"
2024-10-08,"Three Mile Slough","NC1024B00227","B9D80621412","6301","3000 - Public, Review Status Unknown","Three Mile Slough at San Joaquin River",NA,2024-10-09,"Three Mile Slough (B9D80621412) Duplicate","blims_sample_i_ds"
2024-10-08,"Blank; Field","NC1024B00226","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-10-09,"Blank","blims_sample_i_ds"
2024-10-08,"Fisherman's Cut","NC1024B00229","B9D80411389","6301","3000 - Public, Review Status Unknown","Fisherman's Cut",NA,2024-10-09,"Fisherman's Cut (B9D80411389)","blims_sample_i_ds"
2024-10-08,"Toe Drain YB LISBON","NC1024B00211","B9D82851352","6301","3000 - Public, Review Status Unknown","Yolo Bypass Toe Drain Below Lisbon Weir","All Chlorophyll a data collected on this run on 10/08/2024 does not meet duplicate validation standards. RPD test failed at LIS for Duplicate Sample: NC1024B00211 (Parent: 11 ug/L, Dup: 14.5 ug/L, RPD: 27.5%)",2024-10-09,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-10-08,"Toe Drain YB LISBON","NC1024B00212","B9D82851352","6301","3000 - Public, Review Status Unknown","Yolo Bypass Toe Drain Below Lisbon Weir","All Chlorophyll a data collected on this run on 10/08/2024 does not meet duplicate validation standards. RPD test failed at LIS for Duplicate Sample: NC1024B00211 (Parent: 11 ug/L, Dup: 14.5 ug/L, RPD: 27.5%)",2024-10-09,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-10-08,"False R Nr Oakley","NC1024B00228","B9D80331400","6301","3000 - Public, Review Status Unknown","False River near Oakley",NA,2024-10-09,"False River Nr Oakley (B9D80331400)","blims_sample_i_ds"
2024-10-08,"OR Nr Franks Tract","NC1024B00231","B9D80431347","6301","3000 - Public, Review Status Unknown","Old River near Frank's Tract",NA,2024-10-09,"Old River N Franks Tract (B9D80431347)","blims_sample_i_ds"
2024-10-08,"MOK near HWY 12","NC1024B00230","B9204500","6301","3000 - Public, Review Status Unknown","Mokelumne River near Highway 12",NA,2024-10-09,"Mokelumne River nr Hwy 12 (B9204500)","blims_sample_i_ds"
2024-10-08,"Blank; Field","NC1024B00210","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field","All Chlorophyll a data collected on this run on 10/08/2024 does not meet duplicate validation standards. RPD test failed at LIS for Duplicate Sample: NC1024B00211 (Parent: 11 ug/L, Dup: 14.5 ug/L, RPD: 27.5%)",2024-10-09,"Blank","blims_sample_i_ds"
2024-10-09,"OR up Mtn House Crk","NC1024B00217","B9537000","6301","3500 - Public, Reviewed and Validated","Old River Upstream of Mountain House Creek",NA,2024-10-10,"B9537000","blims_sample_i_ds"
2024-10-09,"OR@DMC-DS","NC1024B00215","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-10-10,"B9536500","blims_sample_i_ds"
2024-10-09,"OR@DMC-DS","NC1024B00216","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-10-10,"B9536500","blims_sample_i_ds"
2024-10-09,"Victoria Canal","NC1024B00218","B9D75231318","6301","3500 - Public, Reviewed and Validated","Victoria Canal near Byron",NA,2024-10-10,"B9D75231318","blims_sample_i_ds"
2024-10-09,"Blank; Field","NC1024B00214","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-10-10,"Blank","blims_sample_i_ds"
2024-10-09,"Blank; Field","NC1024B00221","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-10-10,"Blank - Rock Slough at Contra Costa","blims_sample_i_ds"
2024-10-09,"RS @CCWD Fish Screen","NC1024B00224","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-10-10,"Rock Slough at CCWD Fish Screen (B9522200)","blims_sample_i_ds"
2024-10-09,"RS @CCWD Fish Screen","NC1024B00223","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-10-10,"Rock Slough at CCWD Fish Screen (B9522200) Duplicate","blims_sample_i_ds"
2024-10-09,"Bethel near Piper","NC1024B00219","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-10-10,"Bethel Is nr Piper Slough (B9D80251385)","blims_sample_i_ds"
2024-10-09,"Bethel near Piper","NC1024B00222","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-10-10,"Bethel Is nr Piper Slough (B9D80251385) Duplicate","blims_sample_i_ds"
2024-10-09,"Blind Point","NC1024B00225","B9D80201431","6301","3000 - Public, Review Status Unknown","San Joaquin River at Blind Point",NA,2024-10-10,"San Joaquin River at Blind Point (B9D80201431)","blims_sample_i_ds"
2024-10-09,"Blank; Field","NC1024B00220","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-10-10,"Blank - BET/BLP","blims_sample_i_ds"
2024-10-22,"Turner Cut","NC1024B00266","B9D75961273","6301","3000 - Public, Review Status Unknown","Turner Cut near Holt, CA",NA,2024-10-23,"Turner Cut nr Holt (B9D75961273)","blims_sample_i_ds"
2024-10-22,"Turner Cut","NC1024B00261","B9D75961273","6301","3000 - Public, Review Status Unknown","Turner Cut near Holt, CA",NA,2024-10-23,"Turner Cut nr Holt (B9D75961273) Duplicate","blims_sample_i_ds"
2024-10-22,"Blank; Field","NC1024B00260","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-10-23,"Blank","blims_sample_i_ds"
2024-10-22,"Middle River Nr Holt","NC1024B00263","B9D80021306","6301","3000 - Public, Review Status Unknown","Middle River near Holt",NA,2024-10-23,"Middle River Nr Holt (B9D80021306)","blims_sample_i_ds"
2024-10-22,"OR at Quimby Island","NC1024B00265","B9D80161339","6301","3000 - Public, Review Status Unknown","Old River at Quimby Island",NA,2024-10-23,"Old River at Quimby Island (B9D80161339)","blims_sample_i_ds"
2024-10-22,"OBI @ USGS Pile","NC1024B00264","B9D75821343A","6301","3000 - Public, Review Status Unknown","Old River near Bacon Island @ USGS Pile",NA,2024-10-23,"OBI @ USGS Pile (B9D75821343A)","blims_sample_i_ds"
2024-10-22,"Holland Cut Nr BI","NC1024B00262","B9D80101349","6301","3000 - Public, Review Status Unknown","Holland Cut near Bethel Island",NA,2024-10-23,"Holland Cut nr Bethel Island (B9D80101349)","blims_sample_i_ds"
2024-10-24,"WDC. n. Palm Tract","NC1024B00259","B9D75781357","6301","3500 - Public, Reviewed and Validated","Werner Dredger Cut near Palm Tract",NA,2024-10-25,"WDC. n. Palm Tract - B9D75781357","blims_sample_i_ds"
2024-10-24,"RS @CCWD Fish Screen","NC1024B00257","B9522200","6301","3500 - Public, Reviewed and Validated","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-10-25,"RS @CCWD Fish Screen - B9522200","blims_sample_i_ds"
2024-10-24,"RS@DRB","NC1024B00258","B9D75861372","6301","3500 - Public, Reviewed and Validated","Rock Slough at Delta Road Bridge",NA,2024-10-25,"RS@DRB - B9D75861372","blims_sample_i_ds"
2024-10-24,"HC@HollandMarina","NC1024B00255","B9D75841349","6301","3500 - Public, Reviewed and Validated","Holland Cut at Holland Marina",NA,2024-10-25,"Dup- HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-10-24,"HC@HollandMarina","NC1024B00256","B9D75841349","6301","3500 - Public, Reviewed and Validated","Holland Cut at Holland Marina",NA,2024-10-25,"HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-10-24,"Blank; Field","NC1024B00254","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-10-25,"Blank","blims_sample_i_ds"
2024-11-19,"Blank; Field","NC1124B00267","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-11-22,"Blank - NONE","blims_sample_i_ds"
2024-11-19,"MR at Howard Rd.","NC1124B00269","B9D75261230","6301","3500 - Public, Reviewed and Validated","Middle River at Howard Road",NA,2024-11-22,"MR at Howard Rd. - B9D75261230","blims_sample_i_ds"
2024-11-19,"MR@UNDINE","NC1124B00270","B9D75011230","6301","3500 - Public, Reviewed and Validated","Middle River at Undine Road",NA,2024-11-22,"MR@UNDINE - B9D75011230","blims_sample_i_ds"
